Metadata_Source,Metadata_Batch,Metadata_Plate,Metadata_Well,Metadata_JCP2022
broad,2022_11_28_Batch5,BR00110728,L10,BRD-K78692225-001-29-9
broad,2022_11_28_Batch5,BR00110728,L11,BRD-K76723084-001-25-7
broad,2022_11_28_Batch5,BR00110728,L12,BRD-A22303829-001-03-9
broad,2022_11_28_Batch5,BR00110728,L13,BRD-K94934625-001-01-5
broad,2022_11_28_Batch5,BR00110728,L14,BRD-K01827265-004-10-9
broad,2022_11_28_Batch5,BR00110728,L15,BRD-K27721098-065-10-2
broad,2022_11_28_Batch5,BR00110728,L16,BRD-K34234316-003-05-4
broad,2022_11_28_Batch5,BR00110728,L17,BRD-K36711084-001-02-0
broad,2022_11_28_Batch5,BR00110728,L18,BRD-K77771411-003-13-9
broad,2022_11_28_Batch5,BR00110728,L19,BRD-K26807903-001-04-3
broad,2022_11_28_Batch5,BR00110728,L20,BRD-K01663662-003-21-0
broad,2022_11_28_Batch5,BR00110728,L21,BRD-K19515365-001-02-6
broad,2022_11_28_Batch5,BR00110728,L22,BRD-K52284881-001-03-9
broad,2022_11_28_Batch5,BR00110728,L23,control
broad,2022_11_28_Batch5,BR00110728,L24,control
broad,2022_11_28_Batch5,BR00110728,M01,control
broad,2022_11_28_Batch5,BR00110728,M02,control
broad,2022_11_28_Batch5,BR00110728,M03,BRD-A44511856-001-01-4
broad,2022_11_28_Batch5,BR00110728,M04,BRD-K14395568-001-18-9
broad,2022_11_28_Batch5,BR00110728,M05,BRD-K63430059-001-17-2
broad,2022_11_28_Batch5,BR00110728,M06,BRD-A58193911-003-18-7
broad,2022_11_28_Batch5,BR00110728,M07,BRD-K00004242-001-01-9
broad,2022_11_28_Batch5,BR00110728,M08,BRD-K59753975-001-02-6
broad,2022_11_28_Batch5,BR00110728,M09,BRD-A33479817-003-03-7
broad,2022_11_28_Batch5,BR00110728,M10,BRD-K20902145-001-02-0
broad,2022_11_28_Batch5,BR00110728,M11,BRD-K15108141-001-08-2
broad,2022_11_28_Batch5,BR00110728,M12,BRD-K92902018-001-01-9
broad,2022_11_28_Batch5,BR00110728,M13,BRD-K10029415-005-07-9
broad,2022_11_28_Batch5,BR00110728,M14,BRD-K31283835-001-08-4
broad,2022_11_28_Batch5,BR00110728,M15,BRD-K92872987-236-03-9
broad,2022_11_28_Batch5,BR00110728,M16,BRD-K62012036-001-14-4
broad,2022_11_28_Batch5,BR00110728,M17,BRD-K50677762-001-02-9
broad,2022_11_28_Batch5,BR00110728,M18,BRD-K39009484-001-01-4
broad,2022_11_28_Batch5,BR00110728,M19,BRD-K97799481-001-16-0
broad,2022_11_28_Batch5,BR00110728,M20,BRD-K15766189-001-10-6
broad,2022_11_28_Batch5,BR00110728,M21,BRD-A91733352-300-05-2
broad,2022_11_28_Batch5,BR00110728,M22,BRD-K17068645-003-05-9
broad,2022_11_28_Batch5,BR00110728,M23,control
broad,2022_11_28_Batch5,BR00110728,M24,control
broad,2022_11_28_Batch5,BR00110728,N01,control
broad,2022_11_28_Batch5,BR00110728,N02,control
broad,2022_11_28_Batch5,BR00110728,N03,BRD-K48722258-300-11-0
broad,2022_11_28_Batch5,BR00110728,N04,BRD-A06629414-001-04-9
broad,2022_11_28_Batch5,BR00110728,N05,BRD-K72093121-001-17-1
broad,2022_11_28_Batch5,BR00110728,N06,BRD-K46435977-003-13-7
broad,2022_11_28_Batch5,BR00110728,N07,BRD-K02900412-001-12-1
broad,2022_11_28_Batch5,BR00110728,N08,BRD-K12413266-001-02-1
broad,2022_11_28_Batch5,BR00110728,N09,BRD-K68095457-001-11-9
broad,2022_11_28_Batch5,BR00110728,N10,BRD-A62798249-001-05-9
broad,2022_11_28_Batch5,BR00110728,N11,BRD-K96354014-001-29-4
broad,2022_11_28_Batch5,BR00110728,N12,BRD-A80017228-001-27-3
broad,2022_11_28_Batch5,BR00110728,N13,BRD-A58048407-001-20-4
broad,2022_11_28_Batch5,BR00110728,N14,BRD-K56707426-001-03-8
broad,2022_11_28_Batch5,BR00110728,N15,BRD-K16505263-003-02-9
broad,2022_11_28_Batch5,BR00110728,N16,BRD-K24452555-001-02-9
broad,2022_11_28_Batch5,BR00110728,N17,BRD-K50590187-001-20-7
broad,2022_11_28_Batch5,BR00110728,N18,BRD-A50675702-001-08-9
broad,2022_11_28_Batch5,BR00110728,N19,BRD-K06181161-048-16-9
broad,2022_11_28_Batch5,BR00110728,N20,BRD-A66419424-001-03-2
broad,2022_11_28_Batch5,BR00110728,N21,BRD-A20239487-001-25-6
broad,2022_11_28_Batch5,BR00110728,N22,BRD-A72212290-300-03-0
broad,2022_11_28_Batch5,BR00110728,N23,control
broad,2022_11_28_Batch5,BR00110728,N24,control
broad,2022_11_28_Batch5,BR00110728,O01,control
broad,2022_11_28_Batch5,BR00110728,O02,control
broad,2022_11_28_Batch5,BR00110728,O03,BRD-K83245588-001-01-4
broad,2022_11_28_Batch5,BR00110728,O04,BRD-K96206066-001-07-9
broad,2022_11_28_Batch5,BR00110728,O05,BRD-K58160573-001-05-4
broad,2022_11_28_Batch5,BR00110728,O06,BRD-K60762818-003-26-0
broad,2022_11_28_Batch5,BR00110728,O07,BRD-K58497451-001-11-9
broad,2022_11_28_Batch5,BR00110728,O08,BRD-K70327167-348-13-4
broad,2022_11_28_Batch5,BR00110728,O09,BRD-K12742203-003-01-7
broad,2022_11_28_Batch5,BR00110728,O10,BRD-K04301924-236-03-2
broad,2022_11_28_Batch5,BR00110728,O11,BRD-K32744045-001-34-6
broad,2022_11_28_Batch5,BR00110728,O12,BRD-K15409150-001-07-4
broad,2022_11_28_Batch5,BR00110728,O13,BRD-K62391742-001-09-7
broad,2022_11_28_Batch5,BR00110728,O14,BRD-K39479472-096-06-9
broad,2022_11_28_Batch5,BR00110728,O15,BRD-K65978409-001-01-9
broad,2022_11_28_Batch5,BR00110728,O16,BRD-K75043328-001-05-9
broad,2022_11_28_Batch5,BR00110728,O17,BRD-K46211610-003-27-9
broad,2022_11_28_Batch5,BR00110728,O18,BRD-K01825113-001-03-9
broad,2022_11_28_Batch5,BR00110728,O19,BRD-K28542495-003-13-5
broad,2022_11_28_Batch5,BR00110728,O20,BRD-A48420483-001-04-9
broad,2022_11_28_Batch5,BR00110728,O21,BRD-K19352500-070-12-4
broad,2022_11_28_Batch5,BR00110728,O22,BRD-K76021681-001-02-2
broad,2022_11_28_Batch5,BR00110728,O23,control
broad,2022_11_28_Batch5,BR00110728,O24,control
broad,2022_11_28_Batch5,BR00110728,P01,control
broad,2022_11_28_Batch5,BR00110728,P02,control
broad,2022_11_28_Batch5,BR00110728,P03,BRD-K29582115-003-03-1
broad,2022_11_28_Batch5,BR00110728,P04,BRD-K72222507-003-20-0
broad,2022_11_28_Batch5,BR00110728,P05,BRD-K48300629-001-13-7
broad,2022_11_28_Batch5,BR00110728,P06,BRD-K17565903-066-24-9
broad,2022_11_28_Batch5,BR00110728,P07,BRD-K49111258-003-27-1
broad,2022_11_28_Batch5,BR00110728,P08,BRD-K25723200-001-04-3
broad,2022_11_28_Batch5,BR00110728,P09,BRD-K17849083-001-29-5
broad,2022_11_28_Batch5,BR00110728,P10,BRD-K73923631-003-03-7
broad,2022_11_28_Batch5,BR00110728,P11,BRD-K21520694-001-21-4
broad,2022_11_28_Batch5,BR00110728,P12,BRD-K04185004-003-14-3
broad,2022_11_28_Batch5,BR00110728,P13,BRD-A84481105-003-32-1
broad,2022_11_28_Batch5,BR00110728,P14,BRD-K25650355-059-20-5
broad,2022_11_28_Batch5,BR00110728,P15,BRD-A14886633-001-01-6
broad,2022_11_28_Batch5,BR00110728,P16,BRD-K72925150-001-14-5
broad,2022_11_28_Batch5,BR00110728,P17,BRD-K69650333-003-14-0
broad,2022_11_28_Batch5,BR00110728,P18,BRD-K21450440-001-15-3
broad,2022_11_28_Batch5,BR00110728,P19,BRD-K08251020-001-02-8
broad,2022_11_28_Batch5,BR00110728,P20,BRD-K62782754-337-03-3
broad,2022_11_28_Batch5,BR00110728,P21,BRD-K93073858-001-01-1
broad,2022_11_28_Batch5,BR00110728,P22,BRD-K11466259-003-04-1
broad,2022_11_28_Batch5,BR00110728,P23,control
broad,2022_11_28_Batch5,BR00110728,P24,control
broad,2022_11_28_Batch5,BR00110725,A01,control
broad,2022_11_28_Batch5,BR00110725,A02,control
broad,2022_11_28_Batch5,BR00110725,A03,BRD-K79884267-001-01-4
broad,2022_11_28_Batch5,BR00110725,A04,BRD-K10843433-001-26-9
broad,2022_11_28_Batch5,BR00110725,A05,BRD-K32842773-304-06-2
broad,2022_11_28_Batch5,BR00110725,A06,BRD-A45543382-001-11-9
broad,2022_11_28_Batch5,BR00110725,A07,BRD-K99107520-001-29-9
broad,2022_11_28_Batch5,BR00110725,A08,BRD-K62685538-001-02-9
broad,2022_11_28_Batch5,BR00110725,A09,BRD-K71013094-065-05-3
broad,2022_11_28_Batch5,BR00110725,A10,BRD-K00004536-001-01-9
broad,2022_11_28_Batch5,BR00110725,A11,BRD-K88405679-001-04-9
broad,2022_11_28_Batch5,BR00110725,A12,BRD-K36368047-001-02-9
broad,2022_11_28_Batch5,BR00110725,A13,BRD-K53414658-001-02-5
broad,2022_11_28_Batch5,BR00110725,A14,BRD-K92213669-001-02-9
broad,2022_11_28_Batch5,BR00110725,A15,BRD-K01826024-001-01-9
broad,2022_11_28_Batch5,BR00110725,A16,BRD-K51937257-001-02-9
broad,2022_11_28_Batch5,BR00110725,A17,BRD-A76661185-300-02-4
broad,2022_11_28_Batch5,BR00110725,A18,BRD-K74363950-004-02-9
broad,2022_11_28_Batch5,BR00110725,A19,BRD-A25234499-001-21-9
broad,2022_11_28_Batch5,BR00110725,A20,BRD-A54275602-001-01-0
broad,2022_11_28_Batch5,BR00110725,A21,BRD-K05446112-001-02-9
broad,2022_11_28_Batch5,BR00110725,A22,BRD-K00003579-001-01-9
broad,2022_11_28_Batch5,BR00110725,A23,control
broad,2022_11_28_Batch5,BR00110725,A24,control
broad,2022_11_28_Batch5,BR00110725,B01,control
broad,2022_11_28_Batch5,BR00110725,B02,control
broad,2022_11_28_Batch5,BR00110725,B03,BRD-K59058747-001-20-9
broad,2022_11_28_Batch5,BR00110725,B04,BRD-A57133233-003-12-9
broad,2022_11_28_Batch5,BR00110725,B05,BRD-K04394237-001-06-0
broad,2022_11_28_Batch5,BR00110725,B06,BRD-K88786763-003-03-9
broad,2022_11_28_Batch5,BR00110725,B07,BRD-K55044200-001-16-1
broad,2022_11_28_Batch5,BR00110725,B08,BRD-K80036624-001-06-9
broad,2022_11_28_Batch5,BR00110725,B09,BRD-K72339976-065-04-7
broad,2022_11_28_Batch5,BR00110725,B10,BRD-A23072235-050-19-9
broad,2022_11_28_Batch5,BR00110725,B11,BRD-K25494650-003-01-8
broad,2022_11_28_Batch5,BR00110725,B12,BRD-K00003609-001-01-9
broad,2022_11_28_Batch5,BR00110725,B13,BRD-K09735259-001-01-3
broad,2022_11_28_Batch5,BR00110725,B14,BRD-A31521121-001-28-9
broad,2022_11_28_Batch5,BR00110725,B15,BRD-K88625236-001-07-5
broad,2022_11_28_Batch5,BR00110725,B16,BRD-K91315211-300-15-9
broad,2022_11_28_Batch5,BR00110725,B17,BRD-K61250553-003-32-2
broad,2022_11_28_Batch5,BR00110725,B18,BRD-K82236179-001-08-9
broad,2022_11_28_Batch5,BR00110725,B19,BRD-K36788280-001-04-6
broad,2022_11_28_Batch5,BR00110725,B20,BRD-K92428153-001-08-9
broad,2022_11_28_Batch5,BR00110725,B21,BRD-A21474126-001-01-6
broad,2022_11_28_Batch5,BR00110725,B22,BRD-A28856712-003-27-9
broad,2022_11_28_Batch5,BR00110725,B23,control
broad,2022_11_28_Batch5,BR00110725,B24,control
broad,2022_11_28_Batch5,BR00110725,C01,control
broad,2022_11_28_Batch5,BR00110725,C02,control
broad,2022_11_28_Batch5,BR00110725,C03,BRD-A17655518-001-24-4
broad,2022_11_28_Batch5,BR00110725,C04,BRD-K46839850-050-06-9
broad,2022_11_28_Batch5,BR00110725,C05,BRD-K19742012-001-02-3
broad,2022_11_28_Batch5,BR00110725,C06,BRD-K48812570-001-04-9
broad,2022_11_28_Batch5,BR00110725,C07,BRD-K59715032-362-02-9
broad,2022_11_28_Batch5,BR00110725,C08,BRD-K24943235-001-02-9
broad,2022_11_28_Batch5,BR00110725,C09,BRD-K10845183-304-01-6
broad,2022_11_28_Batch5,BR00110725,C10,BRD-K00003590-314-01-9
broad,2022_11_28_Batch5,BR00110725,C11,BRD-A95602221-003-03-9
broad,2022_11_28_Batch5,BR00110725,C12,BRD-K85178109-304-04-9
broad,2022_11_28_Batch5,BR00110725,C13,BRD-K13238168-001-03-9
broad,2022_11_28_Batch5,BR00110725,C14,BRD-K97810537-001-15-9
broad,2022_11_28_Batch5,BR00110725,C15,BRD-K02729857-001-01-9
broad,2022_11_28_Batch5,BR00110725,C16,BRD-K37385792-003-03-9
broad,2022_11_28_Batch5,BR00110725,C17,BRD-K73109821-001-23-9
broad,2022_11_28_Batch5,BR00110725,C18,BRD-K80396088-001-13-9
broad,2022_11_28_Batch5,BR00110725,C19,BRD-K98004573-051-03-9
broad,2022_11_28_Batch5,BR00110725,C20,BRD-K13296708-003-06-9
broad,2022_11_28_Batch5,BR00110725,C21,BRD-K00003543-412-01-9
broad,2022_11_28_Batch5,BR00110725,C22,BRD-K38140108-001-02-9
broad,2022_11_28_Batch5,BR00110725,C23,control
broad,2022_11_28_Batch5,BR00110725,C24,control
broad,2022_11_28_Batch5,BR00110725,D01,control
broad,2022_11_28_Batch5,BR00110725,D02,control
broad,2022_11_28_Batch5,BR00110725,D03,BRD-A05926236-001-05-3
broad,2022_11_28_Batch5,BR00110725,D04,BRD-K94266545-001-25-9
broad,2022_11_28_Batch5,BR00110725,D05,BRD-K42504537-001-01-6
broad,2022_11_28_Batch5,BR00110725,D06,BRD-K70301876-034-15-9
broad,2022_11_28_Batch5,BR00110725,D07,BRD-K64659768-001-13-6
broad,2022_11_28_Batch5,BR00110725,D08,BRD-K00911143-001-02-9
broad,2022_11_28_Batch5,BR00110725,D09,BRD-K16195444-003-26-0
broad,2022_11_28_Batch5,BR00110725,D10,BRD-K99063460-001-16-9
broad,2022_11_28_Batch5,BR00110725,D11,BRD-K03907181-236-07-6
broad,2022_11_28_Batch5,BR00110725,D12,BRD-K93208532-001-05-9
broad,2022_11_28_Batch5,BR00110725,D13,BRD-A33894669-065-01-9
broad,2022_11_28_Batch5,BR00110725,D14,BRD-K00003641-003-01-9
broad,2022_11_28_Batch5,BR00110725,D15,BRD-K90733503-001-10-3
broad,2022_11_28_Batch5,BR00110725,D16,BRD-K12568846-001-17-9
broad,2022_11_28_Batch5,BR00110725,D17,BRD-K18135438-001-16-7
broad,2022_11_28_Batch5,BR00110725,D18,BRD-K95142244-001-03-9
broad,2022_11_28_Batch5,BR00110725,D19,BRD-A60197193-001-14-6
broad,2022_11_28_Batch5,BR00110725,D20,BRD-K45542189-048-23-9
broad,2022_11_28_Batch5,BR00110725,D21,BRD-K01825622-003-02-9
broad,2022_11_28_Batch5,BR00110725,D22,BRD-K90374350-001-11-9
broad,2022_11_28_Batch5,BR00110725,D23,control
broad,2022_11_28_Batch5,BR00110725,D24,control
broad,2022_11_28_Batch5,BR00110725,E01,control
broad,2022_11_28_Batch5,BR00110725,E02,control
broad,2022_11_28_Batch5,BR00110725,E03,BRD-K29458283-001-29-9
broad,2022_11_28_Batch5,BR00110725,E04,BRD-K30373883-001-03-9
broad,2022_11_28_Batch5,BR00110725,E05,BRD-A99388803-001-01-5
broad,2022_11_28_Batch5,BR00110725,E06,BRD-K78355918-236-09-9
broad,2022_11_28_Batch5,BR00110725,E07,BRD-K17977438-048-06-9
broad,2022_11_28_Batch5,BR00110725,E08,BRD-K31965398-001-03-9
broad,2022_11_28_Batch5,BR00110725,E09,BRD-K57764956-001-02-8
broad,2022_11_28_Batch5,BR00110725,E10,BRD-K99300445-003-22-9
broad,2022_11_28_Batch5,BR00110725,E11,BRD-K39974922-001-01-9
broad,2022_11_28_Batch5,BR00110725,E12,BRD-K37270826-001-32-9
broad,2022_11_28_Batch5,BR00110725,E13,BRD-K46741531-001-03-9
broad,2022_11_28_Batch5,BR00110725,E14,BRD-K81418486-001-66-9
broad,2022_11_28_Batch5,BR00110725,E15,BRD-A64698388-003-01-7
broad,2022_11_28_Batch5,BR00110725,E16,BRD-K50859149-001-24-9
broad,2022_11_28_Batch5,BR00110725,E17,BRD-K81528515-001-15-9
broad,2022_11_28_Batch5,BR00110725,E18,BRD-A74667430-001-26-9
broad,2022_11_28_Batch5,BR00110725,E19,BRD-K01825700-001-02-9
broad,2022_11_28_Batch5,BR00110725,E20,BRD-K60369935-001-19-9
broad,2022_11_28_Batch5,BR00110725,E21,BRD-K01826569-003-19-9
broad,2022_11_28_Batch5,BR00110725,E22,BRD-K19761926-001-07-9
broad,2022_11_28_Batch5,BR00110725,E23,control
broad,2022_11_28_Batch5,BR00110725,E24,control
broad,2022_11_28_Batch5,BR00110725,F01,control
broad,2022_11_28_Batch5,BR00110725,F02,control
broad,2022_11_28_Batch5,BR00110725,F03,BRD-A09994331-003-02-4
broad,2022_11_28_Batch5,BR00110725,F04,BRD-K12219985-001-28-9
broad,2022_11_28_Batch5,BR00110725,F05,BRD-K33682646-001-02-7
broad,2022_11_28_Batch5,BR00110725,F06,BRD-A55469827-001-08-9
broad,2022_11_28_Batch5,BR00110725,F07,BRD-K20079257-001-09-6
broad,2022_11_28_Batch5,BR00110725,F08,BRD-K07940445-003-07-9
broad,2022_11_28_Batch5,BR00110725,F09,BRD-K45238818-001-02-6
broad,2022_11_28_Batch5,BR00110725,F10,BRD-K60640630-001-12-9
broad,2022_11_28_Batch5,BR00110725,F11,BRD-K17850764-236-11-9
broad,2022_11_28_Batch5,BR00110725,F12,BRD-A40777960-001-05-9
broad,2022_11_28_Batch5,BR00110725,F13,BRD-K21615095-001-08-4
broad,2022_11_28_Batch5,BR00110725,F14,BRD-K88734090-001-07-9
broad,2022_11_28_Batch5,BR00110725,F15,BRD-K36163066-304-02-4
broad,2022_11_28_Batch5,BR00110725,F16,BRD-K75250001-001-01-3
broad,2022_11_28_Batch5,BR00110725,F17,BRD-A33317514-001-01-3
broad,2022_11_28_Batch5,BR00110725,F18,BRD-K00010129-001-01-9
broad,2022_11_28_Batch5,BR00110725,F19,BRD-K85518562-236-09-7
broad,2022_11_28_Batch5,BR00110725,F20,BRD-K00004302-001-01-9
broad,2022_11_28_Batch5,BR00110725,F21,BRD-A39515206-001-01-9
broad,2022_11_28_Batch5,BR00110725,F22,BRD-K88611939-001-26-9
broad,2022_11_28_Batch5,BR00110725,F23,control
broad,2022_11_28_Batch5,BR00110725,F24,control
broad,2022_11_28_Batch5,BR00110725,G01,control
broad,2022_11_28_Batch5,BR00110725,G02,control
broad,2022_11_28_Batch5,BR00110725,G03,BRD-K76812510-236-14-8
broad,2022_11_28_Batch5,BR00110725,G04,BRD-K24023109-003-30-9
broad,2022_11_28_Batch5,BR00110725,G05,BRD-A46393198-003-16-6
broad,2022_11_28_Batch5,BR00110725,G06,BRD-K00004280-001-01-9
broad,2022_11_28_Batch5,BR00110725,G07,BRD-A70182876-001-11-9
broad,2022_11_28_Batch5,BR00110725,G08,BRD-K56699285-001-25-9
broad,2022_11_28_Batch5,BR00110725,G09,BRD-K21191422-001-01-5
broad,2022_11_28_Batch5,BR00110725,G10,BRD-K30240666-051-17-9
broad,2022_11_28_Batch5,BR00110725,G11,BRD-K44932450-001-17-9
broad,2022_11_28_Batch5,BR00110725,G12,BRD-K50866992-003-11-9
broad,2022_11_28_Batch5,BR00110725,G13,BRD-K08547377-003-07-3
broad,2022_11_28_Batch5,BR00110725,G14,BRD-K76810206-001-10-9
broad,2022_11_28_Batch5,BR00110725,G15,BRD-K01292611-003-17-8
broad,2022_11_28_Batch5,BR00110725,G16,BRD-K54006094-051-10-9
broad,2022_11_28_Batch5,BR00110725,G17,BRD-K75868704-001-06-9
broad,2022_11_28_Batch5,BR00110725,G18,BRD-K01826553-236-10-9
broad,2022_11_28_Batch5,BR00110725,G19,BRD-K34776109-001-19-9
broad,2022_11_28_Batch5,BR00110725,G20,BRD-K82800842-001-02-9
broad,2022_11_28_Batch5,BR00110725,G21,BRD-K00004281-001-01-9
broad,2022_11_28_Batch5,BR00110725,G22,BRD-K01826742-323-07-9
broad,2022_11_28_Batch5,BR00110725,G23,control
broad,2022_11_28_Batch5,BR00110725,G24,control
broad,2022_11_28_Batch5,BR00110725,H01,control
broad,2022_11_28_Batch5,BR00110725,H02,control
broad,2022_11_28_Batch5,BR00110725,H03,BRD-K92073408-001-16-5
broad,2022_11_28_Batch5,BR00110725,H04,BRD-K51671335-001-13-9
broad,2022_11_28_Batch5,BR00110725,H05,BRD-K04111260-001-10-0
broad,2022_11_28_Batch5,BR00110725,H06,BRD-K95739795-001-05-9
broad,2022_11_28_Batch5,BR00110725,H07,BRD-K63828191-003-32-1
broad,2022_11_28_Batch5,BR00110725,H08,BRD-A97701745-001-18-9
broad,2022_11_28_Batch5,BR00110725,H09,BRD-A78965079-036-01-8
broad,2022_11_28_Batch5,BR00110725,H10,BRD-A79672927-001-23-9
broad,2022_11_28_Batch5,BR00110725,H11,BRD-K26901728-001-06-2
broad,2022_11_28_Batch5,BR00110725,H12,BRD-K15231341-001-02-9
broad,2022_11_28_Batch5,BR00110725,H13,BRD-A28940325-001-25-7
broad,2022_11_28_Batch5,BR00110725,H14,BRD-K76452401-001-05-9
broad,2022_11_28_Batch5,BR00110725,H15,BRD-K65544384-001-15-8
broad,2022_11_28_Batch5,BR00110725,H16,BRD-K33814251-001-03-9
broad,2022_11_28_Batch5,BR00110725,H17,BRD-K33127281-001-04-9
broad,2022_11_28_Batch5,BR00110725,H18,BRD-K00003688-001-01-9
broad,2022_11_28_Batch5,BR00110725,H19,BRD-K13664493-316-03-3
broad,2022_11_28_Batch5,BR00110725,H20,BRD-K10906636-001-03-9
broad,2022_11_28_Batch5,BR00110725,H21,BRD-K01612348-001-14-8
broad,2022_11_28_Batch5,BR00110725,H22,BRD-K97440753-066-20-9
broad,2022_11_28_Batch5,BR00110725,H23,control
broad,2022_11_28_Batch5,BR00110725,H24,control
broad,2022_11_28_Batch5,BR00110725,I01,control
broad,2022_11_28_Batch5,BR00110725,I02,control
broad,2022_11_28_Batch5,BR00110725,I03,BRD-A90551241-001-10-8
broad,2022_11_28_Batch5,BR00110725,I04,BRD-K56558538-003-15-9
broad,2022_11_28_Batch5,BR00110725,I05,BRD-K55847762-304-01-7
broad,2022_11_28_Batch5,BR00110725,I06,BRD-K93814253-001-06-8
broad,2022_11_28_Batch5,BR00110725,I07,BRD-K69470111-236-10-9
broad,2022_11_28_Batch5,BR00110725,I08,BRD-K99879819-001-02-1
broad,2022_11_28_Batch5,BR00110725,I09,BRD-A34603619-001-01-9
broad,2022_11_28_Batch5,BR00110725,I10,BRD-A98378129-001-04-9
broad,2022_11_28_Batch5,BR00110725,I11,BRD-K64862097-001-20-9
broad,2022_11_28_Batch5,BR00110725,I12,BRD-K19796430-001-09-8
broad,2022_11_28_Batch5,BR00110725,I13,BRD-K21152241-001-09-9
broad,2022_11_28_Batch5,BR00110725,I14,BRD-K71035033-001-08-9
broad,2022_11_28_Batch5,BR00110725,I15,BRD-K76594255-001-01-6
broad,2022_11_28_Batch5,BR00110725,I16,BRD-K93332168-001-11-5
broad,2022_11_28_Batch5,BR00110725,I17,BRD-K81849500-001-08-9
broad,2022_11_28_Batch5,BR00110725,I18,BRD-A10967948-003-06-3
broad,2022_11_28_Batch5,BR00110725,I19,BRD-K49807096-003-18-9
broad,2022_11_28_Batch5,BR00110725,I20,BRD-K99447003-335-06-6
broad,2022_11_28_Batch5,BR00110725,I21,BRD-K03353589-236-01-4
broad,2022_11_28_Batch5,BR00110725,I22,BRD-K35952844-238-02-0
broad,2022_11_28_Batch5,BR00110725,I23,control
broad,2022_11_28_Batch5,BR00110725,I24,control
broad,2022_11_28_Batch5,BR00110725,J01,control
broad,2022_11_28_Batch5,BR00110725,J02,control
broad,2022_11_28_Batch5,BR00110725,J03,BRD-K87774949-001-07-0
broad,2022_11_28_Batch5,BR00110725,J04,BRD-A60294240-001-04-9
broad,2022_11_28_Batch5,BR00110725,J05,BRD-K28183345-003-11-4
broad,2022_11_28_Batch5,BR00110725,J06,BRD-M64062803-001-04-7
broad,2022_11_28_Batch5,BR00110725,J07,BRD-M93148412-001-02-6
broad,2022_11_28_Batch5,BR00110725,J08,BRD-K51579475-003-03-2
broad,2022_11_28_Batch5,BR00110725,J09,BRD-M00027710-001-05-9
broad,2022_11_28_Batch5,BR00110725,J10,BRD-K02528732-001-03-2
broad,2022_11_28_Batch5,BR00110725,J11,BRD-K47458712-001-22-3
broad,2022_11_28_Batch5,BR00110725,J12,BRD-K91495480-001-03-9
broad,2022_11_28_Batch5,BR00110725,J13,BRD-K05619559-001-12-7
broad,2022_11_28_Batch5,BR00110725,J14,BRD-K27062708-001-24-9
broad,2022_11_28_Batch5,BR00110725,J15,BRD-A17407635-001-04-0
broad,2022_11_28_Batch5,BR00110725,J16,BRD-K49880111-236-11-8
broad,2022_11_28_Batch5,BR00110725,J17,BRD-K80076813-001-08-8
broad,2022_11_28_Batch5,BR00110725,J18,BRD-A73930134-001-04-8
broad,2022_11_28_Batch5,BR00110725,J19,BRD-A79643124-001-01-9
broad,2022_11_28_Batch5,BR00110725,J20,BRD-K34032314-001-05-8
broad,2022_11_28_Batch5,BR00110725,J21,BRD-K66896751-001-02-4
broad,2022_11_28_Batch5,BR00110725,J22,BRD-A80908310-003-14-6
broad,2022_11_28_Batch5,BR00110725,J23,control
broad,2022_11_28_Batch5,BR00110725,J24,control
broad,2022_11_28_Batch5,BR00110725,K01,control
broad,2022_11_28_Batch5,BR00110725,K02,control
broad,2022_11_28_Batch5,BR00110725,K03,BRD-A04447196-001-01-8
broad,2022_11_28_Batch5,BR00110725,K04,BRD-K93900986-001-15-0
broad,2022_11_28_Batch5,BR00110725,K05,BRD-K71075093-045-14-7
broad,2022_11_28_Batch5,BR00110725,K06,BRD-K01825587-300-02-9
broad,2022_11_28_Batch5,BR00110725,K07,BRD-A32988684-003-09-9
broad,2022_11_28_Batch5,BR00110725,K08,BRD-A02006392-001-15-6
broad,2022_11_28_Batch5,BR00110725,K09,BRD-K77038618-356-01-3
broad,2022_11_28_Batch5,BR00110725,K10,BRD-A30815329-001-08-9
broad,2022_11_28_Batch5,BR00110725,K11,BRD-K01826562-001-15-9
broad,2022_11_28_Batch5,BR00110725,K12,BRD-A09472452-015-22-6
broad,2022_11_28_Batch5,BR00110725,K13,BRD-K73451719-001-01-2
broad,2022_11_28_Batch5,BR00110725,K14,BRD-K01638814-051-16-8
broad,2022_11_28_Batch5,BR00110725,K15,BRD-K01292756-001-23-5
broad,2022_11_28_Batch5,BR00110725,K16,BRD-K70358946-001-14-0
broad,2022_11_28_Batch5,BR00110725,K17,BRD-K93869735-001-03-9
broad,2022_11_28_Batch5,BR00110725,K18,BRD-K01825117-001-06-9
broad,2022_11_28_Batch5,BR00110725,K19,BRD-K55991142-001-01-6
broad,2022_11_28_Batch5,BR00110725,K20,BRD-K56156805-001-09-6
broad,2022_11_28_Batch5,BR00110725,K21,BRD-K01826548-003-13-9
broad,2022_11_28_Batch5,BR00110725,K22,BRD-K53123955-001-10-5
broad,2022_11_28_Batch5,BR00110725,K23,control
broad,2022_11_28_Batch5,BR00110725,K24,control
broad,2022_11_28_Batch5,BR00110725,L01,control
broad,2022_11_28_Batch5,BR00110725,L02,control
broad,2022_11_28_Batch5,BR00110725,L03,BRD-K70578146-001-06-7
